,Close
2025-03-25 15:11:00,223.08
2025-03-25 15:12:00,223.01
2025-03-25 15:13:00,223.08
2025-03-25 15:14:00,223.2
2025-03-25 15:15:00,223.17
2025-03-25 15:16:00,223.16
2025-03-25 15:17:00,223.325
2025-03-25 15:18:00,223.18
2025-03-25 15:19:00,223.16
2025-03-25 15:20:00,223.157
2025-03-25 15:21:00,223.24
2025-03-25 15:22:00,223.42
2025-03-25 15:23:00,223.54
2025-03-25 15:24:00,223.545
2025-03-25 15:25:00,223.4802
2025-03-25 15:26:00,223.5632
2025-03-25 15:27:00,223.4368
2025-03-25 15:28:00,223.45
2025-03-25 15:29:00,223.39
2025-03-25 15:30:00,223.41
2025-03-25 15:31:00,223.47
2025-03-25 15:32:00,223.38
2025-03-25 15:33:00,223.475
2025-03-25 15:34:00,223.45
2025-03-25 15:35:00,223.76
2025-03-25 15:36:00,223.78
2025-03-25 15:37:00,223.58
2025-03-25 15:38:00,223.54
2025-03-25 15:39:00,223.68
2025-03-25 15:40:00,223.665
2025-03-25 15:41:00,223.66
2025-03-25 15:42:00,223.7322
2025-03-25 15:43:00,223.715
2025-03-25 15:44:00,223.77
2025-03-25 15:45:00,223.83
2025-03-25 15:46:00,223.9437
2025-03-25 15:47:00,223.955
2025-03-25 15:48:00,223.88
2025-03-25 15:49:00,223.925
2025-03-25 15:50:00,223.91
2025-03-25 15:51:00,223.915
2025-03-25 15:52:00,224.0098
2025-03-25 15:53:00,223.95
2025-03-25 15:54:00,223.67
2025-03-25 15:55:00,223.72
2025-03-25 15:56:00,223.81
2025-03-25 15:57:00,223.75
2025-03-25 15:58:00,223.65
2025-03-25 15:59:00,223.73
2025-03-25 16:00:00,223.75
2025-03-25 16:01:00,223.77
2025-03-25 16:02:00,223.75
2025-03-25 16:03:00,223.74
2025-03-25 16:04:00,223.73
2025-03-25 16:05:00,223.7
2025-03-25 16:06:00,223.69
2025-03-25 16:07:00,223.72
2025-03-25 16:08:00,223.7012
2025-03-25 16:09:00,223.7
2025-03-25 16:10:00,223.69
2025-03-25 16:11:00,223.6991
2025-03-25 16:12:00,223.65
2025-03-25 16:13:00,223.57
2025-03-25 16:14:00,223.55
2025-03-25 16:15:00,223.51
2025-03-25 16:16:00,223.5288
2025-03-25 16:17:00,223.51
2025-03-25 16:18:00,223.4712
2025-03-25 16:19:00,223.52
2025-03-25 16:20:00,223.75
2025-03-25 16:21:00,223.5
2025-03-25 16:22:00,223.5
2025-03-25 16:23:00,223.65
2025-03-25 16:24:00,223.67
2025-03-25 16:25:00,223.65
2025-03-25 16:26:00,223.73
2025-03-25 16:27:00,223.69
2025-03-25 16:28:00,223.7
2025-03-25 16:29:00,223.7
2025-03-25 16:30:00,223.78
2025-03-25 16:31:00,223.8
2025-03-25 16:32:00,223.8194
2025-03-25 16:33:00,223.85
2025-03-25 16:34:00,223.85
2025-03-25 16:35:00,223.7627
2025-03-25 16:36:00,223.88
2025-03-25 16:37:00,223.88
2025-03-25 16:38:00,223.76
2025-03-25 16:39:00,223.86
2025-03-25 16:40:00,223.79
2025-03-25 16:41:00,223.7
2025-03-25 16:42:00,223.5596
2025-03-25 16:43:00,223.52
2025-03-25 16:44:00,223.75
2025-03-25 16:45:00,223.77
2025-03-25 16:46:00,223.7
2025-03-25 16:47:00,223.74
2025-03-25 16:48:00,223.55
2025-03-25 16:49:00,223.75
2025-03-25 16:50:00,223.67
2025-03-25 16:51:00,223.7386
2025-03-25 16:52:00,223.73
2025-03-25 16:53:00,223.73
2025-03-25 16:54:00,223.738
2025-03-25 16:55:00,223.66
2025-03-25 16:56:00,223.7
2025-03-25 16:57:00,223.69
2025-03-25 16:58:00,223.662
2025-03-25 16:59:00,223.66
2025-03-25 17:00:00,223.7477
2025-03-25 17:01:00,223.74
2025-03-25 17:02:00,223.76
2025-03-25 17:03:00,223.76
2025-03-25 17:04:00,223.79
2025-03-25 17:05:00,223.7615
2025-03-25 17:06:00,223.799
2025-03-25 17:07:00,223.78
2025-03-25 17:08:00,223.8
2025-03-25 17:09:00,223.82
2025-03-25 17:10:00,223.82
2025-03-25 17:11:00,223.8
2025-03-25 17:12:00,223.75
2025-03-25 17:13:00,223.76
2025-03-25 17:14:00,223.8
2025-03-25 17:15:00,223.88
2025-03-25 17:16:00,223.87
2025-03-25 17:17:00,223.7712
2025-03-25 17:18:00,223.82
2025-03-25 17:19:00,223.82
2025-03-25 17:20:00,223.82
2025-03-25 17:21:00,223.801
2025-03-25 17:22:00,223.85
2025-03-25 17:23:00,223.81
2025-03-25 17:24:00,223.8
2025-03-25 17:25:00,223.85
2025-03-25 17:26:00,223.88
2025-03-25 17:27:00,223.8
2025-03-25 17:28:00,223.82
2025-03-25 17:29:00,223.87
2025-03-25 17:30:00,223.8008
2025-03-25 17:31:00,223.9
2025-03-25 17:32:00,223.94
2025-03-25 17:33:00,223.89
2025-03-25 17:34:00,223.8
2025-03-25 17:35:00,223.94
2025-03-25 17:36:00,223.9748
2025-03-25 17:37:00,223.91
2025-03-25 17:38:00,223.95
2025-03-25 17:39:00,223.91
2025-03-25 17:40:00,223.91
2025-03-25 17:41:00,223.95
2025-03-25 17:42:00,223.91
2025-03-25 17:43:00,223.95
2025-03-25 17:44:00,223.95
2025-03-25 17:45:00,223.95
2025-03-25 17:46:00,223.96
2025-03-25 17:47:00,223.9
2025-03-25 17:48:00,223.94
2025-03-25 17:49:00,223.96
2025-03-25 17:50:00,223.96
2025-03-25 17:51:00,223.9682
2025-03-25 17:52:00,223.92
2025-03-25 17:53:00,223.9007
2025-03-25 17:54:00,223.95
2025-03-25 17:55:00,223.97
2025-03-25 17:56:00,223.96
2025-03-25 17:57:00,223.95
2025-03-25 17:58:00,223.93
2025-03-25 17:59:00,223.9
2025-03-25 18:00:00,223.93
2025-03-25 18:01:00,223.8
2025-03-25 18:02:00,223.93
2025-03-25 18:03:00,223.93
2025-03-25 18:04:00,223.9
2025-03-25 18:05:00,223.96
2025-03-25 18:06:00,223.91
2025-03-25 18:07:00,223.91
2025-03-25 18:08:00,223.97
2025-03-25 18:09:00,223.89
2025-03-25 18:10:00,223.8
2025-03-25 18:11:00,223.92
2025-03-25 18:12:00,224.0
2025-03-25 18:13:00,223.99
2025-03-25 18:14:00,223.9999
2025-03-25 18:15:00,224.0
2025-03-25 18:16:00,224.04
2025-03-25 18:17:00,223.89
2025-03-25 18:18:00,224.0
2025-03-25 18:19:00,224.1
2025-03-25 18:20:00,224.0
2025-03-25 18:21:00,224.04
2025-03-25 18:22:00,223.9
2025-03-25 18:23:00,224.07
2025-03-25 18:24:00,224.1
2025-03-25 18:25:00,224.01
2025-03-25 18:26:00,223.9087
2025-03-25 18:27:00,223.9
2025-03-25 18:28:00,224.0
2025-03-25 18:29:00,224.0
2025-03-25 18:30:00,224.0
2025-03-25 18:31:00,223.91
2025-03-25 18:32:00,223.96
2025-03-25 18:33:00,223.91
2025-03-25 18:34:00,223.96
2025-03-25 18:35:00,223.95
2025-03-25 18:36:00,223.95
2025-03-25 18:37:00,223.97
2025-03-25 18:38:00,224.25
2025-03-25 18:39:00,224.05
2025-03-25 18:40:00,224.2
2025-03-25 18:41:00,224.12
2025-03-25 18:42:00,224.05
2025-03-25 18:43:00,224.03
2025-03-25 18:44:00,224.07
2025-03-25 18:45:00,224.14
2025-03-25 18:46:00,224.14
2025-03-25 18:47:00,224.1
2025-03-25 18:48:00,224.1462
2025-03-25 18:49:00,224.1
2025-03-25 18:50:00,224.11
2025-03-25 18:51:00,224.1
2025-03-25 18:52:00,224.1
2025-03-25 18:53:00,224.08
2025-03-25 18:54:00,224.07
2025-03-25 18:55:00,224.06
2025-03-25 18:56:00,224.07
2025-03-25 18:57:00,224.0113
2025-03-25 18:58:00,224.07
2025-03-25 18:59:00,224.01
2025-03-25 19:00:00,224.01
2025-03-25 19:01:00,224.02
2025-03-25 19:02:00,224.08
2025-03-25 19:03:00,224.02
2025-03-25 19:04:00,224.02
2025-03-25 19:05:00,224.0
2025-03-25 19:06:00,224.0699
2025-03-25 19:07:00,224.01
2025-03-25 19:08:00,224.07
2025-03-25 19:09:00,224.07
2025-03-25 19:10:00,224.06
2025-03-25 19:11:00,224.07
2025-03-25 19:12:00,224.07
2025-03-25 19:13:00,224.08
2025-03-25 19:14:00,224.07
2025-03-25 19:15:00,224.07
2025-03-25 19:16:00,224.07
2025-03-25 19:17:00,224.07
2025-03-25 19:18:00,224.07
2025-03-25 19:19:00,224.07
2025-03-25 19:20:00,224.08
2025-03-25 19:21:00,224.08
2025-03-25 19:22:00,224.08
2025-03-25 19:23:00,224.01
2025-03-25 19:24:00,224.02
2025-03-25 19:25:00,224.0
2025-03-25 19:26:00,224.0978
2025-03-25 19:27:00,224.09
2025-03-25 19:28:00,224.06
2025-03-25 19:29:00,224.1
2025-03-25 19:30:00,224.05
2025-03-25 19:31:00,224.0986
2025-03-25 19:32:00,224.05
2025-03-25 19:33:00,224.05
2025-03-25 19:34:00,224.1
2025-03-25 19:35:00,224.1
2025-03-25 19:36:00,224.06
2025-03-25 19:37:00,224.07
2025-03-25 19:38:00,224.1
2025-03-25 19:39:00,224.0701
2025-03-25 19:40:00,224.14
2025-03-25 19:41:00,224.08
2025-03-25 19:42:00,224.1
2025-03-25 19:43:00,224.0711
2025-03-25 19:44:00,224.07
2025-03-25 19:45:00,224.15
2025-03-25 19:46:00,224.07
2025-03-25 19:47:00,224.26
2025-03-25 19:48:00,224.26
2025-03-25 19:49:00,224.28
2025-03-25 19:50:00,224.2
2025-03-25 19:51:00,224.12
2025-03-25 19:52:00,224.07
2025-03-25 19:53:00,224.07
2025-03-25 19:54:00,224.1
2025-03-25 19:55:00,224.145
2025-03-25 19:56:00,224.15
2025-03-25 19:57:00,224.15
2025-03-25 19:58:00,224.1701
2025-03-25 19:59:00,224.24
2025-03-26 04:00:00,224.28
2025-03-26 04:01:00,224.21
2025-03-26 04:02:00,224.4
2025-03-26 04:03:00,224.23
2025-03-26 04:04:00,224.12
2025-03-26 04:05:00,224.09
2025-03-26 04:06:00,223.99
2025-03-26 04:07:00,224.04
2025-03-26 04:08:00,224.0
2025-03-26 04:09:00,223.88
2025-03-26 04:10:00,223.94
2025-03-26 04:11:00,224.01
2025-03-26 04:12:00,223.6
2025-03-26 04:13:00,223.66
2025-03-26 04:14:00,223.62
2025-03-26 04:15:00,223.66
2025-03-26 04:16:00,223.66
2025-03-26 04:17:00,223.66
2025-03-26 04:18:00,223.78
2025-03-26 04:19:00,223.85
2025-03-26 04:20:00,223.86
2025-03-26 04:21:00,223.77
2025-03-26 04:22:00,223.86
2025-03-26 04:23:00,223.76
2025-03-26 04:24:00,223.81
2025-03-26 04:25:00,223.82
2025-03-26 04:26:00,223.86
2025-03-26 04:27:00,223.86
2025-03-26 04:28:00,223.84
2025-03-26 04:29:00,223.82
2025-03-26 04:30:00,223.82
2025-03-26 04:31:00,223.83
2025-03-26 04:32:00,223.83
2025-03-26 04:33:00,223.87
2025-03-26 04:34:00,223.84
2025-03-26 04:35:00,223.85
2025-03-26 04:36:00,223.85
2025-03-26 04:37:00,223.87
2025-03-26 04:38:00,223.9
2025-03-26 04:39:00,223.84
2025-03-26 04:40:00,223.87
2025-03-26 04:41:00,223.89
2025-03-26 04:42:00,223.85
2025-03-26 04:43:00,223.97
2025-03-26 04:44:00,223.93
2025-03-26 04:45:00,223.89
2025-03-26 04:46:00,223.87
2025-03-26 04:47:00,223.87
2025-03-26 04:48:00,223.87
2025-03-26 04:49:00,223.83
2025-03-26 04:51:00,223.79
2025-03-26 04:53:00,223.82
2025-03-26 04:54:00,223.85
2025-03-26 04:55:00,223.82
2025-03-26 04:56:00,223.83
2025-03-26 04:57:00,223.85
2025-03-26 04:58:00,223.85
2025-03-26 04:59:00,223.82
2025-03-26 05:00:00,223.92
2025-03-26 05:01:00,223.89
2025-03-26 05:02:00,223.91
2025-03-26 05:03:00,223.97
2025-03-26 05:04:00,223.92
2025-03-26 05:05:00,223.9
2025-03-26 05:07:00,223.99
2025-03-26 05:08:00,224.01
2025-03-26 05:09:00,224.02
2025-03-26 05:10:00,224.1
2025-03-26 05:11:00,224.05
2025-03-26 05:12:00,224.04
2025-03-26 05:13:00,224.05
2025-03-26 05:14:00,224.05
2025-03-26 05:15:00,224.1
2025-03-26 05:16:00,224.05
2025-03-26 05:17:00,224.0
2025-03-26 05:18:00,223.93
2025-03-26 05:19:00,223.88
2025-03-26 05:20:00,223.83
2025-03-26 05:21:00,223.85
2025-03-26 05:22:00,223.85
2025-03-26 05:23:00,223.84
2025-03-26 05:24:00,223.89
2025-03-26 05:25:00,223.84
2025-03-26 05:26:00,223.89
2025-03-26 05:27:00,223.84
2025-03-26 05:28:00,223.84
2025-03-26 05:29:00,223.84
2025-03-26 05:30:00,223.84
2025-03-26 05:32:00,223.83
2025-03-26 05:33:00,223.8
2025-03-26 05:34:00,223.95
2025-03-26 05:35:00,223.95
2025-03-26 05:36:00,223.91
2025-03-26 05:37:00,223.9
2025-03-26 05:38:00,223.9
2025-03-26 05:39:00,223.84
2025-03-26 05:41:00,223.88
2025-03-26 05:42:00,223.87
2025-03-26 05:43:00,223.9
2025-03-26 05:44:00,223.9
2025-03-26 05:46:00,223.89
2025-03-26 05:47:00,223.91
2025-03-26 05:48:00,223.83
2025-03-26 05:49:00,223.89
2025-03-26 05:50:00,223.92
2025-03-26 05:51:00,223.91
2025-03-26 05:52:00,223.91
2025-03-26 05:53:00,223.8
2025-03-26 05:54:00,223.82
2025-03-26 05:55:00,223.75
2025-03-26 05:56:00,223.75
2025-03-26 05:57:00,223.75
2025-03-26 05:58:00,223.7
2025-03-26 05:59:00,223.76
2025-03-26 06:00:00,223.74
2025-03-26 06:01:00,223.7
2025-03-26 06:02:00,223.74
2025-03-26 06:03:00,223.76
2025-03-26 06:04:00,223.75
2025-03-26 06:05:00,223.76
2025-03-26 06:07:00,223.75
2025-03-26 06:08:00,223.76
2025-03-26 06:09:00,223.75
2025-03-26 06:10:00,223.78
2025-03-26 06:11:00,223.79
2025-03-26 06:12:00,223.79
2025-03-26 06:13:00,223.77
2025-03-26 06:14:00,223.79
2025-03-26 06:15:00,223.8
2025-03-26 06:16:00,223.8
2025-03-26 06:17:00,223.8
2025-03-26 06:19:00,223.69
2025-03-26 06:20:00,223.77
2025-03-26 06:21:00,223.72
2025-03-26 06:23:00,223.74
2025-03-26 06:24:00,223.8
2025-03-26 06:26:00,223.79
2025-03-26 06:27:00,223.79
2025-03-26 06:28:00,223.85
2025-03-26 06:29:00,223.86
2025-03-26 06:30:00,223.87
2025-03-26 06:31:00,223.95
2025-03-26 06:33:00,223.96
2025-03-26 06:34:00,224.02
2025-03-26 06:35:00,224.01
2025-03-26 06:36:00,224.11
2025-03-26 06:37:00,224.15
2025-03-26 06:38:00,224.2
2025-03-26 06:39:00,224.26
2025-03-26 06:40:00,224.3
2025-03-26 06:41:00,224.2
2025-03-26 06:42:00,224.25
2025-03-26 06:43:00,224.25
2025-03-26 06:44:00,224.19
2025-03-26 06:45:00,224.27
2025-03-26 06:46:00,224.26
2025-03-26 06:47:00,224.27
2025-03-26 06:48:00,224.3
2025-03-26 06:49:00,224.2
2025-03-26 06:50:00,224.21
2025-03-26 06:51:00,224.25
2025-03-26 06:52:00,224.21
2025-03-26 06:53:00,224.18
2025-03-26 06:54:00,224.13
2025-03-26 06:55:00,224.23
2025-03-26 06:57:00,224.17
2025-03-26 06:59:00,224.26
2025-03-26 07:00:00,224.24
2025-03-26 07:01:00,224.14
2025-03-26 07:02:00,224.11
2025-03-26 07:03:00,224.15
2025-03-26 07:04:00,224.15
2025-03-26 07:05:00,224.21
2025-03-26 07:06:00,224.18
2025-03-26 07:07:00,224.19
2025-03-26 07:08:00,224.05
2025-03-26 07:09:00,224.09
2025-03-26 07:10:00,224.19
2025-03-26 07:11:00,224.19
2025-03-26 07:12:00,224.14
2025-03-26 07:13:00,224.15
2025-03-26 07:14:00,224.15
2025-03-26 07:15:00,224.23
2025-03-26 07:16:00,224.22
2025-03-26 07:17:00,224.18
2025-03-26 07:18:00,224.18
2025-03-26 07:19:00,224.14
2025-03-26 07:21:00,224.22
2025-03-26 07:22:00,224.2
2025-03-26 07:23:00,224.22
2025-03-26 07:24:00,224.22
2025-03-26 07:25:00,224.28
2025-03-26 07:26:00,224.25
2025-03-26 07:27:00,224.25
2025-03-26 07:28:00,224.23
2025-03-26 07:29:00,224.3
2025-03-26 07:30:00,224.27
2025-03-26 07:31:00,224.28
2025-03-26 07:33:00,224.29
2025-03-26 07:34:00,224.28
2025-03-26 07:35:00,224.36
2025-03-26 07:36:00,224.34
2025-03-26 07:37:00,224.38
2025-03-26 07:38:00,224.4
2025-03-26 07:39:00,224.33
2025-03-26 07:40:00,224.4
2025-03-26 07:41:00,224.37
2025-03-26 07:42:00,224.41
2025-03-26 07:44:00,224.39
2025-03-26 07:45:00,224.4
2025-03-26 07:46:00,224.41
2025-03-26 07:47:00,224.38
2025-03-26 07:48:00,224.35
2025-03-26 07:49:00,224.38
2025-03-26 07:50:00,224.38
2025-03-26 07:51:00,224.32
2025-03-26 07:52:00,224.23
2025-03-26 07:53:00,224.25
2025-03-26 07:54:00,224.3
2025-03-26 07:55:00,224.22
2025-03-26 07:56:00,224.21
2025-03-26 07:57:00,224.26
2025-03-26 07:58:00,224.24
2025-03-26 07:59:00,224.3
2025-03-26 08:00:00,223.75
2025-03-26 08:01:00,224.2515
2025-03-26 08:02:00,223.75
2025-03-26 08:03:00,224.2027
2025-03-26 08:04:00,224.22
2025-03-26 08:05:00,224.2988
2025-03-26 08:06:00,224.27
2025-03-26 08:07:00,224.3
2025-03-26 08:08:00,224.2999
2025-03-26 08:09:00,224.29
2025-03-26 08:10:00,224.33
2025-03-26 08:11:00,224.29
2025-03-26 08:12:00,224.33
2025-03-26 08:13:00,224.29
2025-03-26 08:14:00,224.29
2025-03-26 08:15:00,224.25
2025-03-26 08:16:00,224.2792
2025-03-26 08:17:00,224.26
2025-03-26 08:18:00,224.2
2025-03-26 08:19:00,224.25
2025-03-26 08:20:00,224.3293
2025-03-26 08:21:00,224.28
2025-03-26 08:22:00,224.1815
2025-03-26 08:23:00,224.16
2025-03-26 08:24:00,224.25
2025-03-26 08:25:00,224.28
2025-03-26 08:26:00,224.3117
2025-03-26 08:27:00,224.25
2025-03-26 08:28:00,224.2583
2025-03-26 08:29:00,224.3
2025-03-26 08:30:00,224.32
2025-03-26 08:31:00,224.2848
2025-03-26 08:32:00,224.27
2025-03-26 08:33:00,224.2
2025-03-26 08:34:00,224.11
2025-03-26 08:35:00,224.25
2025-03-26 08:36:00,224.11
2025-03-26 08:37:00,224.12
2025-03-26 08:38:00,224.13
2025-03-26 08:39:00,224.21
2025-03-26 08:40:00,224.2
2025-03-26 08:41:00,224.25
2025-03-26 08:42:00,224.26
2025-03-26 08:43:00,224.3
2025-03-26 08:44:00,224.3212
2025-03-26 08:45:00,224.328
2025-03-26 08:46:00,224.29
2025-03-26 08:47:00,224.3999
2025-03-26 08:48:00,224.5
2025-03-26 08:49:00,224.5
2025-03-26 08:50:00,224.4856
2025-03-26 08:51:00,224.3454
2025-03-26 08:52:00,224.4
2025-03-26 08:53:00,224.5
2025-03-26 08:54:00,224.5345
2025-03-26 08:55:00,224.54
2025-03-26 08:56:00,224.55
2025-03-26 08:57:00,224.49
2025-03-26 08:58:00,224.5
2025-03-26 08:59:00,224.5
2025-03-26 09:00:00,224.5
2025-03-26 09:01:00,224.48
2025-03-26 09:02:00,224.34
2025-03-26 09:03:00,224.4994
2025-03-26 09:04:00,224.41
2025-03-26 09:05:00,224.4017
2025-03-26 09:06:00,224.44
2025-03-26 09:07:00,224.45
2025-03-26 09:08:00,224.41
2025-03-26 09:09:00,224.4281
2025-03-26 09:10:00,224.36
2025-03-26 09:11:00,224.4
2025-03-26 09:12:00,224.45
2025-03-26 09:13:00,224.3595
2025-03-26 09:14:00,224.3
2025-03-26 09:15:00,224.19
2025-03-26 09:16:00,224.11
2025-03-26 09:17:00,223.9122
2025-03-26 09:18:00,223.97
2025-03-26 09:19:00,224.06
2025-03-26 09:20:00,224.05
2025-03-26 09:21:00,224.0242
2025-03-26 09:22:00,224.13
2025-03-26 09:23:00,224.0402
2025-03-26 09:24:00,224.148
2025-03-26 09:25:00,224.2
2025-03-26 09:26:00,224.1999
2025-03-26 09:27:00,223.5
2025-03-26 09:28:00,223.43
2025-03-26 09:29:00,223.49
2025-03-26 09:30:00,223.5353
2025-03-26 09:31:00,223.685
2025-03-26 09:32:00,223.925
2025-03-26 09:33:00,223.62
2025-03-26 09:34:00,224.005
2025-03-26 09:35:00,224.37
2025-03-26 09:36:00,224.0142
2025-03-26 09:37:00,224.4376
2025-03-26 09:38:00,224.5232
2025-03-26 09:39:00,224.09
2025-03-26 09:40:00,224.29
2025-03-26 09:41:00,223.81
2025-03-26 09:42:00,224.06
2025-03-26 09:43:00,224.5093
2025-03-26 09:44:00,224.895
2025-03-26 09:45:00,224.765
2025-03-26 09:46:00,224.4854
2025-03-26 09:47:00,224.44
2025-03-26 09:48:00,224.66
2025-03-26 09:49:00,224.72
2025-03-26 09:50:00,224.7401
2025-03-26 09:51:00,224.53
2025-03-26 09:52:00,224.45
2025-03-26 09:53:00,224.2586
2025-03-26 09:54:00,224.515
2025-03-26 09:55:00,224.35
2025-03-26 09:56:00,224.56
2025-03-26 09:57:00,224.4868
2025-03-26 09:58:00,224.37
2025-03-26 09:59:00,224.3
2025-03-26 10:00:00,223.8306
2025-03-26 10:01:00,223.745
2025-03-26 10:02:00,223.85
2025-03-26 10:03:00,223.524
2025-03-26 10:04:00,223.605
2025-03-26 10:05:00,223.97
2025-03-26 10:06:00,223.89
2025-03-26 10:07:00,224.03
2025-03-26 10:08:00,223.93
2025-03-26 10:09:00,223.755
2025-03-26 10:10:00,223.63
2025-03-26 10:11:00,223.55
2025-03-26 10:12:00,223.4
2025-03-26 10:13:00,223.355
2025-03-26 10:14:00,223.485
2025-03-26 10:15:00,223.1101
2025-03-26 10:16:00,223.27
2025-03-26 10:17:00,223.335
2025-03-26 10:18:00,223.4701
2025-03-26 10:19:00,223.37
2025-03-26 10:20:00,222.985
2025-03-26 10:21:00,222.9601
2025-03-26 10:22:00,222.9008
2025-03-26 10:23:00,223.27
2025-03-26 10:24:00,223.68
2025-03-26 10:25:00,223.67
2025-03-26 10:26:00,223.59
2025-03-26 10:27:00,223.71
2025-03-26 10:28:00,223.95
2025-03-26 10:29:00,224.0745
2025-03-26 10:30:00,223.785
2025-03-26 10:31:00,223.94
2025-03-26 10:32:00,224.0256
2025-03-26 10:33:00,223.86
2025-03-26 10:34:00,223.6875
2025-03-26 10:35:00,223.715
2025-03-26 10:36:00,223.6
2025-03-26 10:37:00,223.48
2025-03-26 10:38:00,223.395
2025-03-26 10:39:00,223.2998
2025-03-26 10:40:00,223.25
2025-03-26 10:41:00,223.38
2025-03-26 10:42:00,223.22
2025-03-26 10:43:00,223.22
2025-03-26 10:44:00,223.34
2025-03-26 10:45:00,223.47
2025-03-26 10:46:00,223.6054
2025-03-26 10:47:00,223.53
2025-03-26 10:48:00,223.6
2025-03-26 10:49:00,223.615
2025-03-26 10:50:00,223.64
2025-03-26 10:51:00,223.61
2025-03-26 10:52:00,223.55
2025-03-26 10:53:00,223.8
2025-03-26 10:54:00,223.75
2025-03-26 10:55:00,223.6515
2025-03-26 10:56:00,223.39
2025-03-26 10:57:00,223.44
2025-03-26 10:58:00,223.5027
2025-03-26 10:59:00,223.65
2025-03-26 11:00:00,223.66
2025-03-26 11:01:00,223.635
2025-03-26 11:02:00,223.785
2025-03-26 11:03:00,223.718
2025-03-26 11:04:00,223.72
2025-03-26 11:05:00,223.646
2025-03-26 11:06:00,223.76
2025-03-26 11:07:00,223.75
2025-03-26 11:08:00,223.755
2025-03-26 11:09:00,223.715
2025-03-26 11:10:00,223.63
2025-03-26 11:11:00,223.675
2025-03-26 11:12:00,223.68
2025-03-26 11:13:00,223.7502
2025-03-26 11:14:00,223.755
2025-03-26 11:15:00,223.755
2025-03-26 11:16:00,223.92
2025-03-26 11:17:00,224.08
2025-03-26 11:18:00,224.025
2025-03-26 11:19:00,224.14
2025-03-26 11:20:00,224.12
2025-03-26 11:21:00,224.31
2025-03-26 11:22:00,224.02
2025-03-26 11:23:00,224.095
2025-03-26 11:24:00,224.195
2025-03-26 11:25:00,224.185
2025-03-26 11:26:00,224.105
2025-03-26 11:27:00,223.945
2025-03-26 11:28:00,223.865
2025-03-26 11:29:00,223.72
2025-03-26 11:30:00,223.8194
2025-03-26 11:31:00,223.78
2025-03-26 11:32:00,223.81
2025-03-26 11:33:00,223.79
2025-03-26 11:34:00,223.69
2025-03-26 11:35:00,223.785
2025-03-26 11:36:00,223.63
2025-03-26 11:37:00,223.6
2025-03-26 11:38:00,223.39
2025-03-26 11:39:00,223.36
2025-03-26 11:40:00,223.1
2025-03-26 11:41:00,223.105
2025-03-26 11:42:00,223.17
2025-03-26 11:43:00,223.02
2025-03-26 11:44:00,222.97
2025-03-26 11:45:00,223.055
2025-03-26 11:46:00,223.1232
2025-03-26 11:47:00,223.205
2025-03-26 11:48:00,223.0803
2025-03-26 11:49:00,222.96
2025-03-26 11:50:00,222.87
2025-03-26 11:51:00,222.9012
2025-03-26 11:52:00,222.82
2025-03-26 11:53:00,222.73
2025-03-26 11:54:00,222.625
2025-03-26 11:55:00,222.62
2025-03-26 11:56:00,222.42
2025-03-26 11:57:00,222.41
2025-03-26 11:58:00,222.63
2025-03-26 11:59:00,222.695
2025-03-26 12:00:00,222.69
2025-03-26 12:01:00,222.7972
2025-03-26 12:02:00,222.63
2025-03-26 12:03:00,222.63
2025-03-26 12:04:00,222.7182
2025-03-26 12:05:00,222.83
2025-03-26 12:06:00,222.9301
2025-03-26 12:07:00,222.79
2025-03-26 12:08:00,222.85
2025-03-26 12:09:00,222.76
2025-03-26 12:10:00,222.9443
2025-03-26 12:11:00,223.07
2025-03-26 12:12:00,223.005
2025-03-26 12:13:00,223.0
2025-03-26 12:14:00,222.99
2025-03-26 12:15:00,222.8436
2025-03-26 12:16:00,222.79
2025-03-26 12:17:00,222.895
2025-03-26 12:18:00,222.89
2025-03-26 12:19:00,222.86
2025-03-26 12:20:00,222.915
2025-03-26 12:21:00,223.11
2025-03-26 12:22:00,223.11
2025-03-26 12:23:00,223.115
2025-03-26 12:24:00,223.2
2025-03-26 12:25:00,223.29
2025-03-26 12:26:00,223.355
2025-03-26 12:27:00,223.34
2025-03-26 12:28:00,223.3999
2025-03-26 12:29:00,223.675
2025-03-26 12:30:00,223.67
2025-03-26 12:31:00,223.755
2025-03-26 12:32:00,223.545
2025-03-26 12:33:00,223.46
2025-03-26 12:34:00,223.49
2025-03-26 12:35:00,223.675
2025-03-26 12:36:00,223.57
2025-03-26 12:37:00,223.4823
2025-03-26 12:38:00,223.33
2025-03-26 12:39:00,223.34
2025-03-26 12:40:00,223.4142
2025-03-26 12:41:00,223.42
2025-03-26 12:42:00,223.345
2025-03-26 12:43:00,223.24
2025-03-26 12:44:00,223.22
2025-03-26 12:45:00,223.2601
2025-03-26 12:46:00,223.155
2025-03-26 12:47:00,223.28
2025-03-26 12:48:00,223.36
2025-03-26 12:49:00,223.49
2025-03-26 12:50:00,223.2803
2025-03-26 12:51:00,223.09
2025-03-26 12:52:00,223.0
2025-03-26 12:53:00,222.925
2025-03-26 12:54:00,222.85
2025-03-26 12:55:00,222.74
2025-03-26 12:56:00,222.78
2025-03-26 12:57:00,222.765
2025-03-26 12:58:00,222.89
2025-03-26 12:59:00,222.8054
2025-03-26 13:00:00,222.88
2025-03-26 13:01:00,222.79
2025-03-26 13:02:00,222.79
2025-03-26 13:03:00,222.51
